record_id,field_id,date,state,district,crop,crop_variety,growth_stage,crop_age_days,area_acres,soil_type,soil_ph,nitrogen,phosphorus,potassium,soil_moisture,temperature,humidity,rainfall,rain_probability,wind_speed,leaf_wetness_hours,sunlight_hours,irrigation_level,previous_disease,previous_pest,disease_history,pest_history,ndvi,vegetation_health,disease,disease_probability,pest,pest_probability,severity,risk_score,risk_level,recommended_action,data_source
REC_00429,FIELD_025,2026-04-18,Karnataka,Mandya,Sugarcane,Co-98014,Maturity,297,14.9,Deep Black,6.25,53,46,57,89.9,34.3,95.5,21.9,0.92,15.7,7.8,5.6,Excessive,0,0,Low,None,0.757,79.3,Sugarcane Red Rot,0.77,None,0.02,LOW,49.9,MEDIUM,Rogue infected clumps; drench root zone with Trichoderma; ensure drainage,synthetic_training_data
REC_08953,FIELD_028,2025-06-15,Haryana,Hisar,Wheat,WH-1105,Crown Root,31,10.1,Clay Loam,7.65,63,65,69,87.9,27.0,88.3,51.2,0.8,27.9,15.9,5.9,Adequate,0,0,Moderate,None,0.662,73.2,Wheat Brown Rust,0.62,None,0.16,LOW,44.2,MEDIUM,Apply Tebuconazole 250 EC @ 1ml/L; monitor flag leaves,synthetic_training_data
REC_03406,FIELD_032,2025-12-04,Karnataka,Belagavi,Soybean,MACS-1407,Maturity,96,8.9,Medium Black,7.18,104,46,47,87.9,25.6,90.8,27.6,0.74,6.5,13.3,2.5,Excessive,0,0,Moderate,None,0.538,58.2,Soybean Rust,0.74,None,0.02,HIGH,53.5,HIGH,Spray Hexaconazole 5% EC @ 2ml/L to lower canopy surfaces,synthetic_training_data
REC_00139,FIELD_071,2026-01-23,Bihar,Khagaria,Maize,Bio-9681,Seedling,14,10.4,Sandy Loam,7.59,98,25,49,69.4,22.1,89.2,10.0,0.66,14.8,14.9,3.4,Deficit,0,0,Moderate,Low,0.72,76.3,Northern Corn Leaf Blight,0.95,None,0.05,MEDIUM,51.6,MEDIUM,Apply Azoxystrobin + Difenoconazole; avoid sprinkler irrigation,synthetic_training_data
REC_08006,FIELD_094,2025-08-11,Maharashtra,Nagpur,Citrus,Kinnow,Maturity,243,14.7,Alluvial,6.71,54,45,33,94.1,25.6,79.7,7.8,0.84,7.4,6.1,5.6,Excessive,0,0,Moderate,Moderate,0.704,72.1,Citrus Canker,0.7,None,0.03,MEDIUM,37.6,MEDIUM,Prune cankered twigs; spray Copper Oxychloride 50 WP + Streptocycline,synthetic_training_data
REC_08063,FIELD_059,2025-11-17,Andhra Pradesh,Krishna,Rice,IR-64 High-Yield,Booting,77,3.3,Alluvial,7.21,142,33,47,74.0,21.1,42.5,1.7,0.46,24.8,1.6,6.8,Adequate,0,0,None,Moderate,0.876,89.9,None,0.12,None,0.03,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_05297,FIELD_025,2025-06-04,Bihar,Vaishali,Tomato,Arka Rakshak,Fruit Setting,83,3.5,Loam,7.68,58,34,48,54.2,31.8,56.9,1.9,0.47,6.1,3.7,9.4,Rainfed,0,1,Moderate,High,0.513,45.0,Tomato Leaf Curl,0.79,Fruit and Shoot Borer,0.95,HIGH,84.8,CRITICAL,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL Also Deploy pheromone lures @ 12/ha; spray Chlorantraniliprole 18.5 SC,synthetic_training_data
REC_03551,FIELD_063,2025-06-11,Maharashtra,Nagpur,Chili,Teja,Harvesting,124,3.7,Black Cotton,7.19,76,35,49,85.3,28.6,87.6,26.7,0.75,4.6,6.9,5.6,Adequate,0,0,Low,Moderate,0.648,67.4,Chili Anthracnose,0.78,None,0.04,LOW,42.1,MEDIUM,Spray Azoxystrobin 23% SC or Difenoconazole; pick diseased pods,synthetic_training_data
REC_00521,FIELD_035,2025-08-22,Bihar,Vaishali,Tomato,Abhinav Hybrid,Fruit Setting,69,1.2,Sandy Loam,6.44,56,56,46,41.4,28.3,42.8,0.0,0.14,6.4,1.9,7.3,Deficit,1,1,High,High,0.375,31.6,Tomato Leaf Curl,0.98,Fruit and Shoot Borer,0.81,HIGH,98.5,CRITICAL,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL Also Deploy pheromone lures @ 12/ha; spray Chlorantraniliprole 18.5 SC,synthetic_training_data
REC_09956,FIELD_075,2026-03-21,Andhra Pradesh,Anantapur,Groundnut,TAG-24 Early,Flowering,49,1.8,Red Sandy Loam,7.12,54,14,70,87.8,24.2,76.8,44.2,0.89,27.1,11.3,5.3,Excessive,1,0,High,Moderate,0.598,65.1,Tikka Leaf Spot,0.98,None,0.2,HIGH,72.1,HIGH,Spray Carbendazim + Mancozeb @ 2g/L; avoid water stagnation,synthetic_training_data
REC_02935,FIELD_099,2025-10-30,Telangana,Nizamabad,Maize,Bio-9681,Silking,62,9.9,Sandy Loam,7.17,83,25,74,83.2,32.3,86.6,22.2,0.86,12.3,8.0,2.4,Excessive,0,0,Low,Moderate,0.732,93.0,None,0.15,None,0.11,LOW,8.4,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_09086,FIELD_095,2026-05-15,Rajasthan,Bikaner,Groundnut,Kadiri-6,Vegetative,44,6.5,Sandy Loam,6.6,105,20,48,83.6,34.6,90.0,27.5,0.67,13.9,9.2,5.6,Excessive,0,0,Low,Low,0.647,76.7,Groundnut Collar Rot,0.76,None,0.14,MEDIUM,42.3,MEDIUM,Seed treatment with Trichoderma harzianum; avoid deep planting,synthetic_training_data
REC_07392,FIELD_005,2025-12-18,West Bengal,Burdwan,Rice,MTU-1010,Heading,97,2.3,Alluvial,7.17,104,43,63,54.3,27.2,60.1,2.2,0.49,21.1,4.7,10.5,Adequate,1,0,High,Low,0.57,68.0,Rice Blast,0.89,None,0.18,MEDIUM,53.3,HIGH,Apply Tricyclazole 75 WP @ 0.6g/L; drain excess water,synthetic_training_data
REC_06415,FIELD_067,2026-06-28,Andhra Pradesh,Anantapur,Groundnut,Kadiri-6,Vegetative,44,2.4,Red Sandy Loam,7.33,94,33,46,23.1,32.3,56.5,0.0,0.02,26.6,4.7,6.8,Deficit,0,0,None,None,0.699,70.8,Groundnut Collar Rot,0.81,None,0.16,LOW,37.6,MEDIUM,Seed treatment with Trichoderma harzianum; avoid deep planting,synthetic_training_data
REC_05178,FIELD_006,2026-07-20,Punjab,Ludhiana,Rice,IR-64 High-Yield,Booting,83,4.2,Clay Loam,7.4,49,25,59,86.3,34.6,93.3,36.7,0.61,26.9,5.2,5.4,Excessive,0,0,Low,Low,0.754,68.7,Bacterial Leaf Blight,0.78,None,0.07,LOW,50.9,MEDIUM,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage,synthetic_training_data
REC_08637,FIELD_054,2026-01-24,Punjab,Ludhiana,Rice,MTU-1010,Seedling,22,14.6,Alluvial,6.69,91,16,40,81.7,22.9,73.6,0.0,0.2,17.2,3.0,9.5,Excessive,1,0,High,None,0.621,66.0,Rice Blast,0.79,None,0.19,MEDIUM,53.9,HIGH,Apply Tricyclazole 75 WP @ 0.6g/L; drain excess water,synthetic_training_data
REC_09821,FIELD_003,2026-07-03,Gujarat,Dahod,Soybean,JS-335 Standard,Pod Filling,72,8.5,Clay Loam,7.26,48,52,33,81.4,31.5,82.6,53.4,0.82,17.8,7.4,5.3,Rainfed,0,0,Low,None,0.7,71.7,Soybean Anthracnose,0.69,None,0.07,MEDIUM,39.9,MEDIUM,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L,synthetic_training_data
REC_05350,FIELD_023,2026-05-08,Gujarat,Bharuch,Pigeon Pea,BSMR-736,Maturity,179,2.6,Red Sandy,6.73,65,31,30,80.5,26.3,70.3,1.6,0.47,19.9,0.4,9.5,Excessive,0,0,Moderate,Moderate,0.781,92.9,Chickpea Fusarium Wilt,0.67,None,0.13,LOW,30.6,LOW,Crop rotation with sorghum; soil application of Trichoderma,synthetic_training_data
REC_07980,FIELD_049,2026-05-04,Uttar Pradesh,Banda,Chickpea,Pusa-362,Seedling,10,14.7,Black Soil,6.38,20,34,53,95.5,15.1,94.4,53.8,0.69,6.5,6.6,3.6,Adequate,1,1,High,High,0.381,30.5,Chickpea Fusarium Wilt,0.82,None,0.16,HIGH,78.9,CRITICAL,Seed dress with Trichoderma viride; sow wilt-resistant cultivars,synthetic_training_data
REC_03719,FIELD_018,2025-08-24,Rajasthan,Kota,Soybean,JS-9560 Early,Vegetative,20,7.0,Medium Black,6.5,73,45,55,61.0,28.0,62.3,0.0,0.37,19.0,0.7,8.4,Rainfed,1,1,High,High,0.535,40.6,Soybean Anthracnose,0.76,Stem Fly,0.96,HIGH,98.5,CRITICAL,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L Also Seed treatment with Thiamethoxam 30 FS; foliar spray of Quinalphos,synthetic_training_data
REC_07310,FIELD_091,2025-07-25,Gujarat,Banaskantha,Potato,Kufri Chipsona,Sprouting,18,8.3,Loam,6.77,35,47,27,40.7,27.3,41.7,0.0,0.27,15.1,2.9,9.9,Deficit,0,1,None,High,0.687,73.4,Potato Black Scurf,0.43,Flea Beetles,0.45,LOW,47.2,MEDIUM,Tuber dip with Boric acid (3%) and practice earthing up,synthetic_training_data
REC_09346,FIELD_020,2026-03-30,Haryana,Karnal,Rice,IR-64 High-Yield,Booting,88,14.3,Clay Loam,6.36,30,18,15,77.1,35.9,30.8,0.0,0.24,18.2,4.9,8.1,Adequate,1,0,High,Low,0.685,69.0,Bacterial Leaf Blight,0.8,None,0.14,LOW,48.1,MEDIUM,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage,synthetic_training_data
REC_06651,FIELD_061,2025-07-18,Maharashtra,Aurangabad,Maize,PAC-751,Grain Fill,85,8.5,Sandy Loam,6.89,43,10,71,51.0,25.2,52.8,3.3,0.5,12.2,1.2,9.3,Deficit,1,0,High,Low,0.632,69.3,Northern Corn Leaf Blight,0.68,None,0.13,MEDIUM,48.0,MEDIUM,Apply Azoxystrobin + Difenoconazole; avoid sprinkler irrigation,synthetic_training_data
REC_09616,FIELD_084,2026-02-05,West Bengal,Hooghly,Potato,Kufri Chandramukhi,Haulm Senescence,95,8.3,Alluvial,7.32,91,27,50,59.2,24.2,75.7,13.7,0.82,27.1,7.9,3.2,Deficit,1,1,High,High,0.627,51.5,Potato Black Scurf,0.98,None,0.02,MEDIUM,69.3,HIGH,Tuber dip with Boric acid (3%) and practice earthing up,synthetic_training_data
REC_08711,FIELD_077,2025-11-07,Gujarat,Bharuch,Pigeon Pea,Maruti ICP-8863,Flowering,75,11.6,Medium Black,7.25,76,11,18,65.3,22.7,39.1,0.0,0.17,17.8,0.8,8.1,Adequate,1,0,High,Moderate,0.643,62.7,Chickpea Fusarium Wilt,0.8,None,0.18,HIGH,53.7,HIGH,Crop rotation with sorghum; soil application of Trichoderma,synthetic_training_data
REC_00719,FIELD_016,2025-11-11,Punjab,Bathinda,Cotton,Bt-Cotton-II,Boll Formation,105,5.5,Black Soil,7.47,107,63,29,31.4,29.3,41.2,0.0,0.1,16.2,1.9,8.8,Deficit,0,0,Moderate,None,0.79,91.8,None,0.07,None,0.05,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_01177,FIELD_072,2025-12-07,Punjab,Jalandhar,Potato,Kufri Bahar,Stolon Formation,56,1.8,Sandy Loam,7.73,62,18,24,66.4,14.7,74.5,1.7,0.52,15.9,2.5,6.2,Rainfed,0,1,Low,High,0.765,91.2,None,0.18,None,0.18,LOW,8.9,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_09617,FIELD_023,2026-07-08,Karnataka,Kolar,Tomato,Vaibhav Fresh,Fruit Setting,67,9.5,Sandy Loam,6.5,57,65,70,77.5,32.3,59.9,0.0,0.03,8.9,4.0,7.1,Rainfed,0,0,None,Low,0.483,57.5,Tomato Leaf Curl,0.91,Fruit and Shoot Borer,0.56,HIGH,63.1,HIGH,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL,synthetic_training_data
REC_05756,FIELD_074,2025-08-15,Punjab,Patiala,Wheat,HD-2967 Prime,Milking,104,1.0,Loam,6.81,76,33,59,40.5,14.8,66.2,0.0,0.28,14.5,4.4,6.8,Deficit,1,0,High,None,0.646,67.3,Wheat Yellow Rust,0.98,None,0.05,MEDIUM,56.3,HIGH,Foliar spray of Propiconazole 25 EC @ 1ml/L at first stripe sighting,synthetic_training_data
REC_00313,FIELD_080,2025-11-23,Haryana,Hisar,Wheat,DBW-187,Maturity,121,8.5,Alluvial,7.18,79,28,44,79.2,25.8,97.4,50.3,0.85,21.2,14.8,4.0,Excessive,0,0,Moderate,None,0.699,78.7,Wheat Brown Rust,0.74,None,0.15,LOW,51.4,MEDIUM,Apply Tebuconazole 250 EC @ 1ml/L; monitor flag leaves,synthetic_training_data
REC_08572,FIELD_060,2026-03-24,Punjab,Bathinda,Cotton,Suraj,Vegetative,39,12.0,Black Soil,7.08,77,38,27,84.1,35.5,90.6,26.7,0.99,21.0,15.3,2.8,Rainfed,1,1,High,High,0.353,42.8,Cotton Leaf Curl Virus,0.98,Whiteflies,0.83,HIGH,98.5,CRITICAL,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds Also Install yellow sticky traps (20/acre); spray Spiromesifen 22.9 SC,synthetic_training_data
REC_04903,FIELD_031,2025-11-28,Uttar Pradesh,Varanasi,Rice,Swarna Medium,Seedling,19,15.0,Clay,6.45,78,32,50,55.8,28.7,47.3,2.2,0.54,20.2,1.1,10.2,Rainfed,0,0,Low,None,0.789,83.7,Rice Sheath Blight,0.47,None,0.15,LOW,17.3,LOW,Apply Validamycin 3L @ 2.5ml/L; optimize plant spacing,synthetic_training_data
REC_04275,FIELD_027,2025-12-04,West Bengal,Burdwan,Rice,Pusa-44,Maturity,120,6.6,Clay Loam,7.48,81,36,46,82.7,25.6,36.1,0.0,0.03,5.6,2.4,8.5,Excessive,0,1,Moderate,High,0.754,67.5,Rice Blast,0.49,None,0.15,MEDIUM,35.3,MEDIUM,Apply Tricyclazole 75 WP @ 0.6g/L; drain excess water,synthetic_training_data
REC_00936,FIELD_043,2026-07-20,Gujarat,Banaskantha,Potato,Kufri Pukhraj,Tuber Bulking,84,11.6,Alluvial,7.62,67,34,83,72.3,23.2,62.9,0.0,0.18,5.8,1.6,7.4,Rainfed,0,1,None,High,0.506,53.7,Potato Black Scurf,0.71,Aphids,0.5,HIGH,65.7,HIGH,Tuber dip with Boric acid (3%) and practice earthing up,synthetic_training_data
REC_01311,FIELD_082,2026-01-27,Karnataka,Mandya,Sugarcane,Co-98014,Germination,20,13.7,Clay Loam,6.89,72,49,34,89.9,32.8,36.2,0.0,0.03,4.4,1.5,10.3,Excessive,0,0,Low,None,0.759,81.2,None,0.08,None,0.17,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_07420,FIELD_037,2026-03-30,Punjab,Jalandhar,Potato,Kufri Chandramukhi,Vegetative,26,10.8,Sandy Loam,6.62,95,37,52,80.2,25.8,65.2,0.0,0.36,5.4,0.1,8.0,Excessive,0,0,Low,None,0.78,92.2,None,0.15,Flea Beetles,0.72,LOW,25.0,LOW,Dust diatomaceous earth or spray Azadirachtin 1500 ppm,synthetic_training_data
REC_09080,FIELD_065,2026-03-31,Madhya Pradesh,Chhindwara,Maize,DKC-9108,Maturity,108,2.6,Alluvial,8.22,54,10,48,25.2,25.2,65.7,0.0,0.17,11.4,4.3,8.6,Deficit,1,1,High,High,0.616,54.7,Northern Corn Leaf Blight,0.9,None,0.08,HIGH,66.8,HIGH,Apply Azoxystrobin + Difenoconazole; avoid sprinkler irrigation,synthetic_training_data
REC_00446,FIELD_063,2025-07-24,Punjab,Patiala,Wheat,WH-1105,Jointing,74,6.4,Loam,7.83,73,41,23,67.9,19.5,75.4,0.0,0.04,25.6,1.5,8.9,Adequate,1,0,High,None,0.628,62.3,Wheat Powdery Mildew,0.98,None,0.09,HIGH,57.9,HIGH,Apply Wettable Sulfur (0.2%) or Hexaconazole 5 EC,synthetic_training_data
REC_07154,FIELD_058,2026-05-23,Telangana,Nizamabad,Maize,DKC-9108,Tasseling,57,11.9,Loam,6.63,33,54,60,52.4,24.9,35.2,2.2,0.5,14.0,3.1,6.5,Deficit,1,0,High,None,0.661,68.8,Northern Corn Leaf Blight,0.71,None,0.14,LOW,46.2,MEDIUM,Apply Azoxystrobin + Difenoconazole; avoid sprinkler irrigation,synthetic_training_data
REC_01605,FIELD_099,2025-11-24,Andhra Pradesh,Kadapa,Banana,Rasthali,Vegetative,178,5.3,Deep Loam,5.66,61,25,29,36.3,37.4,68.4,0.0,0.02,10.4,5.0,8.5,Deficit,0,0,Low,None,0.773,92.2,None,0.06,None,0.15,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_08343,FIELD_077,2025-11-25,Punjab,Bathinda,Cotton,Bunny Bt,Flowering,90,8.3,Black Soil,6.38,90,35,37,83.8,33.5,89.6,53.3,0.6,15.2,12.8,2.2,Excessive,0,0,Moderate,None,0.535,53.4,Cotton Leaf Curl Virus,0.87,None,0.03,HIGH,58.9,HIGH,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds,synthetic_training_data
REC_07395,FIELD_060,2025-08-23,Punjab,Bathinda,Cotton,Bunny Bt,Vegetative,29,11.7,Medium Black,6.84,32,35,53,74.7,24.1,62.9,0.0,0.26,18.0,2.7,8.2,Rainfed,1,1,High,High,0.477,33.6,Cotton Leaf Curl Virus,0.69,Whiteflies,0.72,HIGH,82.9,CRITICAL,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds Also Install yellow sticky traps (20/acre); spray Spiromesifen 22.9 SC,synthetic_training_data
REC_07267,FIELD_034,2026-07-04,Haryana,Karnal,Rice,Pusa-44,Panicle Initiation,56,2.9,Alluvial,5.28,82,29,36,94.8,34.2,81.1,50.6,0.65,21.5,13.1,4.0,Rainfed,0,0,Low,Low,0.5,64.1,Bacterial Leaf Blight,0.8,None,0.06,MEDIUM,59.0,HIGH,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage,synthetic_training_data
REC_09437,FIELD_023,2025-07-21,Rajasthan,Kota,Soybean,JS-335 Standard,Pod Filling,83,13.1,Medium Black,5.96,45,37,29,55.7,29.7,82.2,19.2,0.97,10.9,9.1,5.4,Rainfed,1,1,High,High,0.497,66.1,Soybean Anthracnose,0.98,None,0.1,HIGH,68.4,HIGH,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L,synthetic_training_data
REC_07316,FIELD_040,2025-11-26,Madhya Pradesh,Sehore,Wheat,HD-2967 Prime,Crown Root,26,11.0,Loam,6.9,60,10,68,91.1,17.4,84.0,26.8,0.75,14.0,13.0,6.0,Rainfed,0,0,Moderate,None,0.731,76.9,Wheat Powdery Mildew,0.8,None,0.08,MEDIUM,50.8,MEDIUM,Apply Wettable Sulfur (0.2%) or Hexaconazole 5 EC,synthetic_training_data
REC_05506,FIELD_082,2026-03-20,Maharashtra,Amravati,Soybean,JS-20-29,Maturity,105,6.0,Black Cotton Soil,8.01,66,39,58,85.5,34.8,68.9,2.9,0.52,11.5,4.1,6.9,Excessive,0,0,Moderate,Low,0.752,95.1,Soybean Anthracnose,0.51,None,0.04,LOW,19.3,LOW,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L,synthetic_training_data
REC_03779,FIELD_025,2026-04-08,Telangana,Warangal,Rice,Pusa-44,Panicle Initiation,75,14.0,Clay,5.54,84,39,47,73.4,27.9,62.1,0.0,0.01,15.7,2.3,9.2,Rainfed,1,1,High,High,0.523,58.6,Bacterial Leaf Blight,0.77,None,0.17,MEDIUM,56.7,HIGH,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage,synthetic_training_data
REC_02854,FIELD_018,2026-03-21,Uttar Pradesh,Meerut,Wheat,Sharbati Gold,Tillering,44,7.1,Clay Loam,6.17,80,37,61,79.2,19.4,92.0,17.8,0.93,9.2,9.0,4.2,Excessive,0,0,Low,Moderate,0.685,69.5,Wheat Powdery Mildew,0.79,None,0.09,LOW,46.0,MEDIUM,Apply Wettable Sulfur (0.2%) or Hexaconazole 5 EC,synthetic_training_data
REC_00422,FIELD_056,2025-06-11,Gujarat,Rajkot,Cotton,Bunny Bt,Square Formation,50,9.7,Medium Black,7.23,77,28,53,75.0,27.6,85.5,21.3,0.67,17.8,12.3,5.5,Deficit,0,1,None,High,0.487,52.3,Cotton Bacterial Blight,0.68,Pink Bollworm,0.42,HIGH,68.9,HIGH,Spray Copper Oxychloride 50 WP (2.5g/L) + Streptocycline (1g/10L),synthetic_training_data
REC_07631,FIELD_050,2026-05-09,Bihar,Vaishali,Tomato,Pusa Ruby,Flowering,47,8.9,Loam,6.36,38,19,33,44.8,27.6,30.5,0.0,0.33,11.6,1.7,8.3,Deficit,1,1,High,High,0.373,49.7,Tomato Leaf Curl,0.86,Red Spider Mite,0.7,HIGH,88.5,CRITICAL,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL Also Spray Spiromesifen 22.9 SC or wettable sulfur; break silken webbing,synthetic_training_data
REC_07984,FIELD_035,2025-06-28,Madhya Pradesh,Chhindwara,Maize,Pioneer-3396,Maturity,102,8.1,Sandy Loam,7.01,78,40,48,73.5,27.9,51.8,0.0,0.11,4.6,4.2,6.5,Adequate,1,1,High,High,0.495,52.2,Northern Corn Leaf Blight,0.68,None,0.17,MEDIUM,57.4,HIGH,Apply Azoxystrobin + Difenoconazole; avoid sprinkler irrigation,synthetic_training_data
REC_09509,FIELD_019,2026-04-08,Uttar Pradesh,Agra,Potato,Kufri Jyoti,Stolon Formation,44,9.4,Loam,6.74,86,30,36,82.1,22.6,57.7,0.0,0.3,27.1,2.6,8.8,Excessive,0,0,Low,Moderate,0.741,71.3,Potato Black Scurf,0.76,None,0.08,MEDIUM,36.9,MEDIUM,Tuber dip with Boric acid (3%) and practice earthing up,synthetic_training_data
REC_05952,FIELD_005,2026-01-11,Haryana,Karnal,Rice,Swarna Medium,Milking,119,10.9,Clay Loam,7.74,31,28,67,88.5,29.0,84.3,38.8,0.65,8.0,7.4,4.3,Excessive,1,0,High,Moderate,0.62,67.8,Rice Sheath Blight,0.98,None,0.14,HIGH,69.8,HIGH,Apply Validamycin 3L @ 2.5ml/L; optimize plant spacing,synthetic_training_data
REC_09117,FIELD_038,2026-03-17,Telangana,Warangal,Rice,Swarna Medium,Milking,105,5.3,Clay Loam,6.14,55,37,41,64.7,21.2,43.0,1.5,0.5,16.7,0.6,10.9,Rainfed,1,1,High,High,0.833,85.6,None,0.05,None,0.2,LOW,28.5,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_02706,FIELD_019,2025-11-23,Gujarat,Bharuch,Pigeon Pea,Maruti ICP-8863,Seedling,15,11.4,Medium Black,5.97,115,45,46,65.8,30.6,72.2,2.8,0.55,15.8,1.1,9.7,Deficit,0,0,Moderate,Moderate,0.821,81.3,None,0.1,None,0.16,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_03343,FIELD_011,2026-05-21,Madhya Pradesh,Sehore,Wheat,PBW-550 Early,Tillering,37,9.4,Clay Loam,5.89,72,19,84,55.6,27.9,79.7,15.7,0.68,6.0,14.8,3.1,Adequate,0,0,Low,Low,0.654,81.4,Wheat Brown Rust,0.59,None,0.13,LOW,34.9,MEDIUM,Apply Tebuconazole 250 EC @ 1ml/L; monitor flag leaves,synthetic_training_data
REC_03486,FIELD_070,2026-01-19,Gujarat,Junagadh,Groundnut,JL-24,Pegging,67,8.0,Sandy Loam,7.31,143,62,54,52.2,32.2,80.2,5.0,0.74,10.5,14.8,5.3,Rainfed,0,0,None,Low,0.75,69.1,Groundnut Collar Rot,0.88,None,0.1,LOW,48.6,MEDIUM,Seed treatment with Trichoderma harzianum; avoid deep planting,synthetic_training_data
REC_06615,FIELD_054,2025-12-25,Maharashtra,Nagpur,Cotton,Bunny Bt,Boll Bursting,149,11.2,Medium Black,6.21,75,14,73,82.7,35.5,78.4,34.7,0.94,6.7,10.7,5.7,Excessive,0,0,None,None,0.672,73.0,Cotton Leaf Curl Virus,0.75,None,0.13,LOW,42.0,MEDIUM,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds,synthetic_training_data
REC_01259,FIELD_045,2026-04-21,Karnataka,Davanagere,Maize,DKC-9108,Maturity,98,10.2,Loam,6.56,35,53,65,51.5,35.2,51.7,0.0,0.33,5.1,0.5,9.2,Adequate,0,0,Low,Moderate,0.844,85.3,None,0.11,None,0.03,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_08818,FIELD_007,2025-08-16,Rajasthan,Kota,Wheat,HD-2967 Prime,Heading,91,7.7,Alluvial,7.14,56,42,50,71.2,10.1,79.3,13.0,0.58,24.5,6.5,6.4,Adequate,0,0,Low,Moderate,0.793,85.7,Wheat Yellow Rust,0.59,None,0.17,LOW,29.8,LOW,Foliar spray of Propiconazole 25 EC @ 1ml/L at first stripe sighting,synthetic_training_data
REC_02043,FIELD_011,2025-11-24,Gujarat,Banaskantha,Potato,Kufri Bahar,Vegetative,24,1.7,Loam,6.21,76,26,22,58.2,18.2,56.9,3.1,0.55,20.5,1.7,10.4,Rainfed,0,1,None,High,0.494,53.1,Potato Late Blight,0.52,Aphids,0.96,HIGH,73.7,HIGH,Spray Cymoxanil 8% + Mancozeb 64% WP upon morning blight advisory Also Spray Imidacloprid 17.8 SL @ 0.4ml/L to prevent viral transmission,synthetic_training_data
REC_05342,FIELD_049,2026-02-08,Madhya Pradesh,Ujjain,Soybean,MACS-1407,Pod Filling,86,8.1,Clay Loam,6.25,59,40,48,52.0,32.1,72.5,0.0,0.26,11.8,0.3,8.5,Adequate,0,1,None,High,0.708,69.5,None,0.17,Spodoptera Armyworm,0.5,LOW,32.0,MEDIUM,Deploy Spodolure pheromone traps; spray Novaluron 10 EC,synthetic_training_data
REC_00372,FIELD_065,2026-03-22,West Bengal,Hooghly,Potato,Kufri Chipsona,Tuber Bulking,77,11.3,Loam,7.04,42,29,32,28.0,17.1,57.6,0.0,0.2,23.2,4.6,7.6,Deficit,0,0,None,Moderate,0.733,89.0,Potato Black Scurf,0.64,None,0.19,LOW,28.1,LOW,Tuber dip with Boric acid (3%) and practice earthing up,synthetic_training_data
REC_00697,FIELD_079,2025-06-12,Punjab,Patiala,Wheat,PBW-550 Early,Jointing,75,9.8,Loam,7.93,107,32,49,88.5,18.4,75.6,41.0,0.82,26.8,15.7,2.6,Deficit,0,1,Low,High,0.39,50.1,Wheat Powdery Mildew,0.82,Aphids,0.45,HIGH,83.1,CRITICAL,Apply Wettable Sulfur (0.2%) or Hexaconazole 5 EC,synthetic_training_data
REC_07452,FIELD_076,2026-01-28,Madhya Pradesh,Ujjain,Soybean,NRC-37,Pod Filling,77,4.9,Black Cotton Soil,7.86,77,28,46,64.8,28.2,58.9,0.0,0.21,6.0,1.3,10.7,Rainfed,0,0,None,Low,0.768,92.0,None,0.04,None,0.09,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_00131,FIELD_087,2025-08-07,Madhya Pradesh,Ujjain,Soybean,JS-9560 Early,Pod Filling,87,10.7,Clay Loam,6.55,34,21,40,87.4,34.3,95.6,38.7,0.71,14.1,10.9,5.9,Rainfed,1,0,High,None,0.355,32.7,Soybean Anthracnose,0.93,None,0.06,HIGH,77.7,CRITICAL,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L,synthetic_training_data
